,address,zipcode,city,state,latitude,longitude,usecode,bedrooms,amount,last-updated,rent,rentPerUnit,totalMonthlyIncome,downPayment,loanAmount,interestRate,pmiRate,loanTerm_years,paymentsPerYear,taxRate,insuranceRate,monthlyInterest,monthlyPrincipal,monthlyP&I,monthlyTaxes,monthlyInsurance,monthlyPMI,subTotalMonthlyPayment,vacancy,capitalExpenditures,maintenance,subtotalMonthlyReserves,totalMonthlyExpenses,rehabCost,closingCosts,initialInvestment,monthlyCashFlow,yearlyLoanPaydown,appreciationAmount,oneYearNWROI
1713,3833 s shawnee way,80018,Aurora,CO,39.647040000000004,-104.728178,SingleFamily,5.0,450190.0,01/08/2020,2495.0,623.75,3118.75,15756.650000000001,434433.35,0.0366,0.01,30,12,0.008,0.005,1325.0217175,596.2597728750001,1921.281490375,300.12666666666667,187.57916666666668,362.02779166666664,2771.0151153750003,100,100,100,300,3071.0151153750003,20000,9003.800000000001,44760.450000000004,47.73488462499972,7155.1172745,27011.399999999998,0.9433402901445359
1759,245 n quari st,80011,Aurora,CO,39.720308,-104.84700699999999,SingleFamily,2.0,282900.0,01/08/2020,1850.0,1850.0,3700.0,9901.500000000002,272998.5,0.0366,0.01,30,12,0.008,0.005,832.645425,374.69044125000005,1207.33586625,188.60000000000002,117.875,227.49875,1741.3096162499999,100,100,100,300,2041.3096162499999,20000,5658.0,35559.5,1658.6903837500001,4496.285295000001,16974.0,1.787836440332401
1388,1655 high st,80304,Boulder,CO,40.023068,-105.275648,SingleFamily,5.0,2797202.0,01/08/2020,8700.0,2175.0,10875.0,97902.07,2699299.9299999997,0.0366,0.01,30,12,0.008,0.005,8232.8647865,3704.7891539250004,11937.653940425,1864.8013333333336,1165.5008333333333,2249.416608333333,17217.372715425,100,100,100,300,17517.372715425,20000,55944.04,173846.11000000002,-6642.372715425001,44457.4698471,167832.12,0.9127677188865484
1,5620 e fair pl,80111,Centennial,CO,39.603037,-104.921884,SingleFamily,4.0,498163.0,01/08/2020,2295.0,765.0,3060.0,17435.705,480727.295,0.0366,0.01,30,12,0.008,0.005,1466.21824975,659.7982123875,2126.0164621375,332.1086666666667,207.56791666666666,400.60607916666663,3066.2991246375004,100,100,100,300,3366.2991246375004,20000,9963.26,47398.965000000004,-306.2991246375004,7917.578548650001,29889.78,0.9137703545425516
701,12985 ash st,80241,Thornton,CO,39.932256,-104.939865,SingleFamily,3.0,356711.0,01/08/2020,2000.0,1000.0,3000.0,12484.885000000002,344226.115,0.0366,0.01,30,12,0.008,0.005,1049.88965075,472.45034283750005,1522.3399935875002,237.80733333333333,148.62958333333333,286.85509583333334,2195.6320060875005,100,100,100,300,2495.6320060875005,20000,7134.22,39619.105,504.3679939124995,5669.40411405,21402.66,1.1389575822321072
1402,1190 linden ave,80304,Boulder,CO,40.040623,-105.28246999999999,SingleFamily,5.0,1812362.0,01/08/2020,5653.0,1413.25,7066.25,63432.670000000006,1748929.3299999998,0.0366,0.01,30,12,0.008,0.005,5334.234456499999,2400.405505425,7734.639961924999,1208.2413333333334,755.1508333333333,1457.4411083333332,11155.473236924998,100,100,100,300,11455.473236924998,20000,36247.24,119679.91,-4389.223236924998,28804.866065099995,108741.72,0.8508939154616679
100,7529 s xenia pl,80112,Centennial,CO,39.580114,-104.886779,SingleFamily,3.0,465171.0,01/08/2020,2240.0,1120.0,3360.0,16280.985000000002,448890.015,0.0366,0.01,30,12,0.008,0.005,1369.11454575,616.1015455875,1985.2160913375,310.114,193.82125,374.0750125,2863.2263538375,100,100,100,300,3163.2263538375,20000,9303.42,45584.405,196.77364616249997,7393.218547050001,27910.26,1.121101883440181
1250,3555 copper st,80304,Boulder,CO,40.038925,-105.276748,SingleFamily,3.0,848697.0,01/08/2020,2495.0,1247.5,3742.5,29704.395000000004,818992.605,0.0366,0.01,30,12,0.008,0.005,2497.92744525,1124.0673503625,3621.9947956124997,565.798,353.62375,682.4938375,5223.910383112499,100,100,100,300,5523.910383112499,20000,16973.94,66678.335,-1781.4103831124994,13488.80820435,50921.82,0.8699032992800435
1626,13859 e 25th ave,80011,Aurora,CO,39.753578999999995,-104.824502,SingleFamily,4.0,323133.0,01/08/2020,1895.0,631.6666666666666,2526.6666666666665,11309.655,311823.345,0.0366,0.01,30,12,0.008,0.005,951.06120225,427.9775410125,1379.0387432625,215.422,134.63875,259.8527875,1988.9522807625,100,100,100,300,2288.9522807625,20000,6462.66,37772.315,237.71438590416665,5135.73049215,19387.98,0.9254471991721979
1549,3150 19th st,80304,Boulder,CO,40.032706,-105.272368,SingleFamily,3.0,681061.0,01/08/2020,2343.0,1171.5,3514.5,23837.135000000002,657223.865,0.0366,0.01,30,12,0.008,0.005,2004.5327882499998,902.0397547125,2906.5725429625,454.0406666666667,283.7754166666667,547.6865541666667,4192.075180462501,100,100,100,300,4492.075180462501,20000,13621.220000000001,57458.355,-977.5751804625006,10824.47705655,40863.659999999996,0.9400762498508699
1933,19524 e arkansas ave,80017,Aurora,CO,39.690133,-104.760426,SingleFamily,4.0,428294.0,01/08/2020,2400.0,800.0,3200.0,14990.29,413303.70999999996,0.0366,0.01,30,12,0.008,0.005,1260.5763155,567.259341975,1827.835657475,285.52933333333334,178.45583333333335,344.4197583333333,2636.2405824750003,100,100,100,300,2936.2405824750003,20000,8565.880000000001,43556.17,263.75941752499966,6807.112103699999,25697.64,1.0393444858443706
27,6159 s monroe ct,80121,Centennial,CO,39.605748,-104.945295,SingleFamily,3.0,526263.0,01/08/2020,2499.0,1249.5,3748.5,18419.205,507843.795,0.0366,0.01,30,12,0.008,0.005,1548.92357475,697.0156086375,2245.9391833874997,350.84200000000004,219.27625,423.20316249999996,3239.2605958874997,100,100,100,300,3539.2605958874997,20000,10525.26,48944.465000000004,209.23940411250032,8364.18730365,31575.78,1.1736738802436597
165,3187 e otero cir,80122,Centennial,CO,39.569621000000005,-104.949675,SingleFamily,3.0,594286.0,01/08/2020,2900.0,1450.0,4350.0,20800.010000000002,573485.99,0.0366,0.01,30,12,0.008,0.005,1749.1322695,787.109521275,2536.241790775,396.1906666666667,247.61916666666664,477.9049916666667,3657.9566157750005,100,100,100,300,3957.9566157750005,20000,11885.72,52685.73,392.0433842249995,9445.3142553,35657.159999999996,1.2756204548366321
1462,1239 harrison ct,80303,Boulder,CO,40.009198,-105.23836999999999,SingleFamily,3.0,588590.0,01/08/2020,2400.0,1200.0,3600.0,20600.65,567989.35,0.0366,0.01,30,12,0.008,0.005,1732.3675174999998,779.565382875,2511.932900375,392.3933333333334,245.24583333333337,473.3244583333333,3622.8965253750002,100,100,100,300,3922.8965253750002,20000,11771.800000000001,52372.450000000004,-322.89652537500024,9354.784594499999,35315.4,1.0539019329819397
1936,13967 e oxford pl,80014,Aurora,CO,39.641637,-104.824147,Townhouse,3.0,310118.0,01/08/2020,1995.0,997.5,2992.5,10854.130000000001,299263.87,0.0366,0.01,30,12,0.008,0.005,912.7548035,410.739661575,1323.4944650749999,206.74533333333332,129.21583333333334,249.38655833333334,1908.842190075,100,100,100,300,2208.842190075,20000,6202.360000000001,37056.490000000005,783.657809925,4928.875938900001,18607.079999999998,1.211929399087717
769,12555 trenton st,80602,Thornton,CO,39.923751,-104.89526399999998,SingleFamily,5.0,589629.0,01/08/2020,3045.0,761.25,3806.25,20637.015000000003,568991.985,0.0366,0.01,30,12,0.008,0.005,1735.4255542499998,780.9414994124999,2516.3670536624995,393.086,245.67875,474.1599875,3629.2917911625,100,100,100,300,3929.2917911625,20000,11792.58,52429.595,-123.04179116249998,9371.297992949998,35377.74,0.9995792738624053
660,2221 oak pl,80229,Thornton,CO,39.85718,-104.96003999999999,SingleFamily,4.0,317949.0,01/08/2020,1900.0,633.3333333333334,2533.3333333333335,11128.215000000002,306820.785,0.0366,0.01,30,12,0.008,0.005,935.80339425,421.1115274125,1356.9149216625,211.966,132.47875000000002,255.68398749999997,1957.0436591625,100,100,100,300,2257.0436591625003,20000,6358.9800000000005,37487.19500000001,276.2896741708332,5053.33832895,19076.94,0.9348726790307995
1265,"909 w moorhead cir,",80305,Boulder,CO,39.981333,-105.23931200000001,Townhouse,3.0,515765.0,01/08/2020,2165.0,1082.5,3247.5,18051.775,497713.225,0.0366,0.01,30,12,0.008,0.005,1518.02533625,683.1114013125,2201.1367375625,343.8433333333333,214.90208333333337,414.7610208333333,3174.6431750624997,100,100,100,300,3474.6431750624997,20000,10315.300000000001,48367.075000000004,-227.14317506249972,8197.33681575,30945.899999999998,1.0215114045039935
1352,722 lincoln pl,80302,Boulder,CO,40.000552,-105.28073,SingleFamily,6.0,1610747.0,01/08/2020,5024.0,1004.8,6028.799999999999,56376.145000000004,1554370.855,0.0366,0.01,30,12,0.008,0.005,4740.83110775,2133.3739984875,6874.2051062375,1073.8313333333333,671.1445833333333,1295.3090458333334,9914.490068737501,100,100,100,300,10214.490068737501,20000,32214.940000000002,108591.085,-4185.690068737502,25600.48798185,96644.81999999999,0.7742313943819603
608,12933 birch dr,80241,Thornton,CO,39.930915,-104.93735900000001,SingleFamily,3.0,398693.0,01/08/2020,2300.0,1150.0,3450.0,13954.255000000001,384738.745,0.0366,0.01,30,12,0.008,0.005,1173.45317225,528.0539275125001,1701.5070997625003,265.7953333333333,166.12208333333334,320.61562083333337,2454.0401372625,100,100,100,300,2754.0401372625,20000,7973.860000000001,41928.115000000005,695.9598627374999,6336.6471301500005,23921.579999999998,1.249990501194723
299,6464 s newport ct,80111,Centennial,CO,39.599503000000006,-104.90831899999999,SingleFamily,4.0,592833.0,01/08/2020,2655.0,885.0,3540.0,20749.155000000002,572083.845,0.0366,0.01,30,12,0.008,0.005,1744.85572725,785.1850772625,2530.0408045125,395.222,247.01375,476.7365375,3649.0130920125002,100,100,100,300,3949.0130920125002,20000,11856.66,52605.815,-409.01309201250024,9422.22092715,35569.979999999996,0.9638486510093986
190,6674 s atchison way,80111,Centennial,CO,39.596016,-104.826825,SingleFamily,3.0,582027.0,01/08/2020,2553.0,1276.5,3829.5,20370.945000000003,561656.0549999999,0.0366,0.01,30,12,0.008,0.005,1713.0509677499997,770.8729354874998,2483.9239032374994,388.01800000000003,242.51125000000002,468.04671249999996,3582.4998657374995,100,100,100,300,3882.4998657374995,20000,11640.54,52011.48500000001,-52.999865737499476,9250.475225849998,34921.619999999995,1.13155963220431
1764,3020 n atchison st,80011,Aurora,CO,39.757482,-104.82389599999999,SingleFamily,3.0,318678.0,01/08/2020,1850.0,925.0,2775.0,11153.730000000001,307524.27,0.0366,0.01,30,12,0.008,0.005,937.9490235000002,422.0770605750001,1360.0260840750002,212.452,132.7825,256.27022500000004,1961.5308090750002,100,100,100,300,2261.5308090750004,20000,6373.56,37527.29,513.4691909249996,5064.924726900001,19120.68,1.1044558511419287
1251,2951 14th st,80304,Boulder,CO,40.028884999999995,-105.27878500000001,SingleFamily,3.0,948884.0,01/08/2020,3000.0,1500.0,4500.0,33210.94,915673.0599999999,0.0366,0.01,30,12,0.008,0.005,2792.8028329999997,1256.7612748499998,4049.5641078499993,632.5893333333333,395.36833333333334,763.0608833333332,5840.58265785,100,100,100,300,6140.58265785,20000,18977.68,72188.62,-1640.58265785,15081.135298199999,56933.04,0.9742142654063757
606,6801 e 131st dr,80602,Thornton,CO,39.934933,-104.908652,SingleFamily,3.0,518960.0,01/08/2020,2694.0,1347.0,4041.0,18163.600000000002,500796.39999999997,0.0366,0.01,30,12,0.008,0.005,1527.4290199999998,687.3430589999999,2214.772079,345.97333333333336,216.23333333333335,417.33033333333333,3194.3090789999997,100,100,100,300,3494.3090789999997,20000,10379.2,48542.8,546.6909210000003,8248.116708,31137.6,1.2794896001054739
1600,17736 e ohio cir,80017,Aurora,CO,39.702515000000005,-104.781315,SingleFamily,3.0,341716.0,01/08/2020,2000.0,1000.0,3000.0,11960.060000000001,329755.94,0.0366,0.01,30,12,0.008,0.005,1005.7556169999999,452.59002764999997,1458.34564465,227.81066666666666,142.38166666666666,274.7966166666667,2103.33459465,100,100,100,300,2403.33459465,20000,6834.32,38794.380000000005,596.6654053500001,5431.0803318,20502.96,1.1623855103754719
1910,18360 e iowa dr,80017,Aurora,CO,39.687587,-104.773437,SingleFamily,4.0,349479.0,01/08/2020,1935.0,645.0,2580.0,12231.765000000001,337247.235,0.0366,0.01,30,12,0.008,0.005,1028.60406675,462.8718300375,1491.4758967875,232.986,145.61625,281.0393625,2151.1175092875,100,100,100,300,2451.1175092875,20000,6989.58,39221.345,128.88249071249993,5554.46196045,20968.739999999998,0.9130179459424453
1552,1045 14th st,80302,Boulder,CO,40.006299,-105.275349,SingleFamily,9.0,1412692.0,01/08/2020,4695.0,586.875,5281.875,49444.22,1363247.78,0.0366,0.01,30,12,0.008,0.005,4157.905729,1871.05757805,6028.96330705,941.7946666666667,588.6216666666667,1136.0398166666666,8695.41945705,100,100,100,300,8995.41945705,20000,28253.84,97698.06,-3713.5444570500003,22452.6909366,84761.52,0.7133629618848113
41,21438 e crestridge pl,80015,Centennial,CO,39.616423,-104.739373,SingleFamily,3.0,412860.0,01/08/2020,2250.0,1125.0,3375.0,14450.100000000002,398409.89999999997,0.0366,0.01,30,12,0.008,0.005,1215.150195,546.81758775,1761.96778275,275.24,172.025,332.00825,2541.2410327499997,100,100,100,300,2841.2410327499997,20000,8257.2,42707.3,533.7589672500003,6561.811053,24771.6,1.199760196968668
712,4649 e 98th pl,80229,Thornton,CO,39.873940999999995,-104.934684,SingleFamily,2.0,283100.0,01/08/2020,1775.0,1775.0,3550.0,9908.500000000002,273191.5,0.0366,0.01,30,12,0.008,0.005,833.234075,374.95533374999997,1208.18940875,188.73333333333335,117.95833333333333,227.65958333333333,1742.54065875,100,100,100,300,2042.54065875,20000,5662.0,35570.5,1507.45934125,4499.464005,16986.0,1.7113893844618433
399,7870 s valentia st,80112,Centennial,CO,39.573886,-104.893621,SingleFamily,4.0,587664.0,01/08/2020,2699.0,899.6666666666666,3598.6666666666665,20568.24,567095.76,0.0366,0.01,30,12,0.008,0.005,1729.642068,778.3389306,2507.9809986,391.776,244.86,472.57980000000003,3617.1967986,100,100,100,300,3917.1967986,20000,11753.28,52321.520000000004,-318.53013193333345,9340.0671672,35259.84,0.9857042682246232
1451,1055 utica st,80304,Boulder,CO,40.05251,-105.28385300000001,SingleFamily,3.0,1055493.0,01/08/2020,3417.0,1708.5,5125.5,36942.255000000005,1018550.745,0.0366,0.01,30,12,0.008,0.005,3106.5797722499997,1397.9608975125,4504.540669762499,703.6619999999999,439.78875,848.7922875,6496.7837072625,100,100,100,300,6796.7837072625,20000,21109.86,78052.115,-1671.2837072624998,16775.53077015,63329.579999999994,1.0320246451105135
451,1121 milky way,80260,Thornton,CO,39.853908000000004,-105.000262,Townhouse,3.0,239114.0,01/08/2020,2000.0,1000.0,3000.0,8368.990000000002,230745.00999999998,0.0366,0.01,30,12,0.008,0.005,703.7722805,316.697526225,1020.4698067249999,159.40933333333334,99.63083333333333,192.28750833333334,1471.797481725,100,100,100,300,1771.797481725,20000,4782.28,33151.270000000004,1228.202518275,3800.3703146999997,14346.84,1.3539644343640531
1765,6058 n perth st,80015,Centennial,CO,39.606313,-104.735582,SingleFamily,4.0,383281.0,01/08/2020,2200.0,733.3333333333334,2933.3333333333335,13414.835000000001,369866.165,0.0366,0.01,30,12,0.008,0.005,1128.0918032499999,507.64131146249997,1635.7331147124999,255.52066666666667,159.70041666666665,308.2218041666667,2359.1760022124995,100,100,100,300,2659.1760022124995,20000,7665.62,41080.455,274.157331120834,6091.69573755,22996.86,1.0023852878698642
1855,5095 s crystal ct,80015,Aurora,CO,39.6243,-104.82101899999999,SingleFamily,3.0,454160.0,01/08/2020,2495.0,1247.5,3742.5,15895.600000000002,438264.39999999997,0.0366,0.01,30,12,0.008,0.005,1336.70642,601.517889,1938.224309,302.77333333333337,189.23333333333335,365.22033333333326,2795.4513089999996,100,100,100,300,3095.4513089999996,20000,9083.2,44978.8,647.0486910000004,7218.214668,27249.6,1.2717635632787003
199,2126 e mineral ave,80122,Centennial,CO,39.573582,-104.962989,SingleFamily,3.0,439468.0,01/08/2020,2240.0,1120.0,3360.0,15381.380000000001,424086.62,0.0366,0.01,30,12,0.008,0.005,1293.464191,582.05888595,1875.52307695,292.9786666666667,183.11166666666668,353.4055166666667,2705.01892695,100,100,100,300,3005.01892695,20000,8789.36,44170.740000000005,354.98107304999985,6984.7066314,26368.079999999998,1.1558004123997014
1232,814 7th st,80302,Boulder,CO,40.002245,-105.285102,SingleFamily,3.0,1847533.0,01/08/2020,5732.0,2866.0,8598.0,64663.655000000006,1782869.345,0.0366,0.01,30,12,0.008,0.005,5437.75150225,2446.9881760125,7884.7396782625,1231.6886666666667,769.8054166666667,1485.7244541666666,11371.9582157625,100,100,100,300,11671.9582157625,20000,36950.66,121614.315,-3073.958215762499,29363.85811215,110851.98,1.1324352690141781
143,6746 s clermont st,80122,Centennial,CO,39.592979,-104.93486899999999,SingleFamily,3.0,409423.0,01/08/2020,2200.0,1100.0,3300.0,14329.805000000002,395093.195,0.0366,0.01,30,12,0.008,0.005,1205.03424475,542.2654101375,1747.2996548874999,272.94866666666667,170.59291666666667,329.24432916666666,2520.0855673875,100,100,100,300,2820.0855673875,20000,8188.46,42518.265,479.91443261250015,6507.1849216499995,24565.379999999997,1.1767069543642008
288,2903 e otero cir,80122,Centennial,CO,39.570001,-104.954082,SingleFamily,4.0,602266.0,01/08/2020,2850.0,950.0,3800.0,21079.31,581186.69,0.0366,0.01,30,12,0.008,0.005,1772.6194045,797.678732025,2570.298136525,401.5106666666666,250.94416666666666,484.3222416666667,3707.0752115249998,100,100,100,300,4007.0752115249998,20000,12045.32,53124.63,-207.07521152499976,9572.1447843,36135.96,1.0282086152129437
1638,4660 s abilene cir,80015,Aurora,CO,39.631837,-104.827344,Townhouse,3.0,465582.0,01/08/2020,2395.0,1197.5,3592.5,16295.37,449286.63,0.0366,0.01,30,12,0.008,0.005,1370.3242215,616.645899675,1986.970121175,310.388,193.99249999999998,374.40552500000007,2865.756146175,100,100,100,300,3165.756146175,20000,9311.64,45607.01,426.74385382499986,7399.7507961,27934.92,1.20213092333832
1797,14794 e caspian pl,80014,Aurora,CO,39.673003,-104.81625799999999,SingleFamily,4.0,361912.0,01/08/2020,2300.0,766.6666666666666,3066.6666666666665,12666.920000000002,349245.08,0.0366,0.01,30,12,0.008,0.005,1065.197494,479.3388723,1544.5363663,241.2746666666667,150.79666666666665,291.0375666666667,2227.6452663,100,100,100,300,2527.6452663,20000,7238.24,39905.16,539.0214003666665,5752.0664676,21714.719999999998,1.0809389881408817
1469,802 cypress dr,80303,Boulder,CO,40.001961,-105.228503,SingleFamily,5.0,1318602.0,01/08/2020,4215.0,1053.75,5268.75,46151.07000000001,1272450.93,0.0366,0.01,30,12,0.008,0.005,3880.9753364999997,1746.4389014249998,5627.414237925,879.0680000000001,549.4175,1060.375775,8116.275512925,100,100,100,300,8416.275512925,20000,26372.04,92523.11000000002,-3147.525512925,20957.266817099997,79116.12,0.8100471402442048
1875,3153 s helena st,80013,Aurora,CO,39.659321999999996,-104.808593,SingleFamily,4.0,362333.0,01/08/2020,2000.0,666.6666666666666,2666.6666666666665,12681.655,349651.345,0.0366,0.01,30,12,0.008,0.005,1066.43660225,479.89647101250006,1546.3330732625002,241.55533333333335,150.97208333333333,291.37612083333335,2230.2366107625003,100,100,100,300,2530.2366107625003,20000,7246.66,39928.315,136.43005590416624,5758.7576521500005,21739.98,0.9300642494680778
1996,19637 e vassar dr,80013,Aurora,CO,39.669456,-104.760312,SingleFamily,3.0,352758.0,01/08/2020,2003.0,1001.5,3004.5,12346.53,340411.47,0.0366,0.01,30,12,0.008,0.005,1038.2549835,467.214742575,1505.469726075,235.172,146.9825,283.676225,2171.300451075,100,100,100,300,2471.300451075,20000,7055.16,39401.69,533.1995489249998,5606.5769109,21165.48,1.1468658196640802
1853,148 s eagle cir,80012,Aurora,CO,39.716136,-104.815466,SingleFamily,2.0,319373.0,01/08/2020,1850.0,1850.0,3700.0,11178.055,308194.945,0.0366,0.01,30,12,0.008,0.005,939.99458225,422.9975620125,1362.9921442625,212.91533333333334,133.07208333333332,256.8291208333333,1965.8086817624999,100,100,100,300,2265.8086817625,20000,6387.46,37565.515,1434.1913182375001,5075.9707441499995,19162.38,1.6943371217724554
1982,725 n newark st,80010,Aurora,CO,39.726657,-104.85610799999999,SingleFamily,2.0,264595.0,01/08/2020,1450.0,1450.0,2900.0,9260.825,255334.175,0.0366,0.01,30,12,0.008,0.005,778.7692337499999,350.4461551875,1129.2153889375,176.39666666666668,110.24791666666668,212.77847916666667,1628.6384514375,100,100,100,300,1928.6384514375,20000,5291.900000000001,34552.725,971.3615485625,4205.35386225,15875.699999999999,1.422098906670892
403,13202 pennsylvania st,80241,Thornton,CO,39.936141,-104.97957099999999,SingleFamily,4.0,495251.0,01/08/2020,2518.0,839.3333333333334,3357.3333333333335,17333.785,477917.21499999997,0.0366,0.01,30,12,0.008,0.005,1457.64750575,655.9413775875,2113.5888833375,330.1673333333334,206.35458333333335,398.26434583333327,3048.3751458375,100,100,100,300,3348.3751458375,20000,9905.02,47238.80500000001,8.9581874958335,7871.29653105,29715.059999999998,1.0111571361934324
8,5144 s biscay ct,80015,Centennial,CO,39.623034000000004,-104.76807099999999,SingleFamily,3.0,459387.0,01/08/2020,2440.0,1220.0,3660.0,16078.545000000002,443308.45499999996,0.0366,0.01,30,12,0.008,0.005,1352.09078775,608.4408544875,1960.5316422375,306.258,191.41125,369.42371249999997,2827.6246047375,100,100,100,300,3127.6246047375,20000,9187.74,45266.284999999996,532.3753952625002,7301.29025385,27563.219999999998,1.2347603740178814
1956,4281 s halifax way,80013,Aurora,CO,39.639146999999994,-104.75567,SingleFamily,3.0,320533.0,01/08/2020,1900.0,950.0,2850.0,11218.655,309314.345,0.0366,0.01,30,12,0.008,0.005,943.4087522499999,424.53393851249996,1367.9426907624998,213.68866666666668,133.55541666666667,257.7619541666666,1972.9487282624996,100,100,100,300,2272.9487282624996,20000,6410.66,37629.315,577.0512717375004,5094.40726215,19231.98,1.133451473219749
1811,10001 e evans ave 89b,80247,Aurora,CO,39.679034,-104.871788,SingleFamily,2.0,220532.0,01/08/2020,1400.0,1400.0,2800.0,7718.620000000001,212813.38,0.0366,0.01,30,12,0.008,0.005,649.080809,292.08636405000004,941.1671730500001,147.02133333333333,91.88833333333334,177.34448333333333,1357.42132305,100,100,100,300,1657.42132305,20000,4410.64,32129.260000000002,1142.57867695,3505.0363686000005,13231.92,1.470556760161921
1658,12036 e 25th ave,80010,Aurora,CO,39.752323,-104.847325,Townhouse,3.0,243955.0,01/08/2020,1500.0,750.0,2250.0,8538.425000000001,235416.57499999998,0.0366,0.01,30,12,0.008,0.005,718.02055375,323.1092491875,1041.1298029375,162.63666666666668,101.64791666666667,196.18047916666663,1501.5948654375,100,100,100,300,1801.5948654375,20000,4879.1,33417.525,448.40513456250005,3877.31099025,14637.3,0.9843778857051801
359,7101 e briarwood cir,80112,Centennial,CO,39.594392,-104.90655600000001,Condominium,2.0,370310.0,01/08/2020,2000.0,2000.0,4000.0,12960.85,357349.14999999997,0.0366,0.01,30,12,0.008,0.005,1089.9149074999998,490.46170837499994,1580.3766158749997,246.87333333333333,154.29583333333332,297.7909583333333,2279.3367408749996,100,100,100,300,2579.3367408749996,20000,7406.2,40367.049999999996,1420.6632591250004,5885.540500499999,22218.6,1.7130828140773233
1683,2629 s halifax st,80013,Aurora,CO,39.669247,-104.755215,SingleFamily,4.0,409918.0,01/08/2020,2295.0,765.0,3060.0,14347.130000000001,395570.87,0.0366,0.01,30,12,0.008,0.005,1206.4911534999999,542.921019075,1749.4121725749999,273.27866666666665,170.79916666666668,329.6423916666667,2523.1323975749997,100,100,100,300,2823.1323975749997,20000,8198.36,42545.490000000005,236.8676024250003,6515.0522289,24595.079999999998,1.0137982535399168
1804,20575 e girard pl,80013,Aurora,CO,39.655415999999995,-104.748395,SingleFamily,3.0,422042.0,01/08/2020,2200.0,1100.0,3300.0,14771.470000000001,407270.52999999997,0.0366,0.01,30,12,0.008,0.005,1242.1751164999998,558.9788024249999,1801.1539189249997,281.36133333333333,175.85083333333333,339.3921083333333,2597.758193925,100,100,100,300,2897.758193925,20000,8440.84,43212.31,402.2418060750001,6707.745629099999,25322.52,1.1584006340322932
89,4143 e hinsdale cir,80122,Centennial,CO,39.581925,-104.939601,SingleFamily,3.0,446164.0,01/08/2020,2350.0,1175.0,3525.0,15615.740000000002,430548.26,0.0366,0.01,30,12,0.008,0.005,1313.172193,590.92748685,1904.09967985,297.44266666666664,185.90166666666667,358.7902166666667,2746.2342298500002,100,100,100,300,3046.2342298500002,20000,8923.28,44539.020000000004,478.76577014999975,7091.1298422,26769.84,1.205822649083882
462,11286 birch st,80233,Thornton,CO,39.900609,-104.93548899999999,SingleFamily,3.0,340797.0,01/08/2020,2000.0,1000.0,3000.0,11927.895,328869.105,0.0366,0.01,30,12,0.008,0.005,1003.0507702499999,451.3728466125,1454.4236168624998,227.198,141.99875,274.0575875,2097.6779543625,100,100,100,300,2397.6779543625,20000,6815.9400000000005,38743.835,602.3220456375002,5416.47415935,20447.82,1.16385377717513
279,4991 s ensenada way,80015,Centennial,CO,39.625975,-104.76228,SingleFamily,3.0,365900.0,01/08/2020,2068.0,1034.0,3102.0,12806.500000000002,353093.5,0.0366,0.01,30,12,0.008,0.005,1076.935175,484.62082875000004,1561.5560037500002,243.93333333333337,152.45833333333334,294.2445833333333,2252.19225375,100,100,100,300,2552.19225375,20000,7318.0,40124.5,549.80774625,5815.449945,21954.0,1.1657501750800632
545,2547 e 142nd ave,80602,Thornton,CO,39.953522,-104.95498700000002,SingleFamily,4.0,620688.0,01/08/2020,3225.0,1075.0,4300.0,21724.08,598963.9199999999,0.0366,0.01,30,12,0.008,0.005,1826.8399559999998,822.0779802,2648.9179361999995,413.792,258.62,499.1366,3820.466536199999,100,100,100,300,4120.4665362,20000,12413.76,54137.840000000004,179.5334638000004,9864.9357624,37241.28,1.1481916775401457
1279,2720 carnegie dr,80305,Boulder,CO,39.983951,-105.25884099999999,SingleFamily,3.0,739880.0,01/08/2020,2500.0,1250.0,3750.0,25895.800000000003,713984.2,0.0366,0.01,30,12,0.008,0.005,2177.65181,979.9433144999999,3157.5951244999997,493.25333333333333,308.28333333333336,594.9868333333333,4554.118624499999,100,100,100,300,4854.118624499999,20000,14797.6,60693.4,-1104.118624499999,11759.319774,44392.799999999996,0.9540196509010865
1382,3880 colorado ave,80303,Boulder,CO,40.006803000000005,-105.245073,MultiFamily2To4,2.0,330581.0,01/08/2020,2061.0,2061.0,4122.0,11570.335000000001,319010.665,0.0366,0.01,30,12,0.008,0.005,972.98252825,437.8421377125,1410.8246659625,220.38733333333334,137.74208333333334,265.84222083333333,2034.7963034625,100,100,100,300,2334.7963034625,20000,6611.62,38181.955,1787.2036965375,5254.10565255,19834.86,1.8665207166840985
1622,2191 s kittredge way,80013,Aurora,CO,39.676346,-104.801778,SingleFamily,3.0,313817.0,01/08/2020,1950.0,975.0,2925.0,10983.595000000001,302833.40499999997,0.0366,0.01,30,12,0.008,0.005,923.64188525,415.63884836249997,1339.2807336125,209.21133333333333,130.75708333333333,252.36117083333332,1931.6103211125,100,100,100,300,2231.6103211125,20000,6276.34,37259.935,693.3896788874999,4987.666180349999,18829.02,1.1765281481838332
1826,21133 e greenwood pl,80013,Aurora,CO,39.65428,-104.74127,SingleFamily,3.0,436664.0,01/08/2020,2350.0,1175.0,3525.0,15283.240000000002,421380.76,0.0366,0.01,30,12,0.008,0.005,1285.2113180000001,578.3450931000001,1863.5564111000003,291.1093333333333,181.94333333333336,351.15063333333336,2687.7597111,100,100,100,300,2987.7597111,20000,8733.28,44016.520000000004,537.2402889,6940.141117200001,26199.84,1.2196980720874797
